"","source_df","sample_id","sci_name","sample_info","common_name","sampling_location","sample_origin","prep_form","body_part","ref_id","data_processing_comments","Nutrient","Value","Nutrient_Name","Unit_converted","body_part_2","outlier_calcium","outlier_calcium2","outlier_iron","outlier_iron2","outlier_selenium","outlier_selenium2","outlier_dha","outlier_dha2","outlier_epa","outlier_epa2","outlier_pufa","outlier_pufa2","outlier_protein1","outlier_protein2","outlier_zinc","outlier_zinc1","outlier_vitA","outlier_vitA2"
"9295","GL_Lit_Search","655","Esox lucius","muscle tissue","northern pike","Ekali Lake","w","r","muscle","pdf_111","ppm","selenium",12.5,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9296","GL_Lit_Search","656","Esox lucius","muscle tissue","northern pike","Sanguez Lake","w","r","muscle","pdf_111","ppm","selenium",14.4,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9297","GL_Lit_Search","657","Esox lucius","muscle tissue","northern pike","Trout Lake","w","r","muscle","pdf_111","ppm","selenium",16.5,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9298","GL_Lit_Search","658","Sander vitreus","muscle tissue","walleye","Ekali Lake","w","r","muscle","pdf_111","ppm","selenium",17.7,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9299","GL_Lit_Search","659","Sander vitreus","muscle tissue","walleye","Sanguez Lake","w","r","muscle","pdf_111","ppm","selenium",20.7,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9300","GL_Lit_Search","660","Sander vitreus","muscle tissue","walleye","Trout Lake","w","r","muscle","pdf_111","ppm","selenium",22.2,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9301","GL_Lit_Search","708","Pomoxis nigromaculatus","","Black crappie","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",41,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9302","GL_Lit_Search","709","Morone chrysops","","White bass","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",65,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9303","GL_Lit_Search","710","Lepomis auritus","","Red-breasted sunfish","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",64,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9304","GL_Lit_Search","711","Lepomis macrochirus","","Bluegill sunfish","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",50,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9305","GL_Lit_Search","712","Anguilla rostrata","","American eel","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",48,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9306","GL_Lit_Search","713","Campostoma anomalum","","Central stonerollers","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",49,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9307","GL_Lit_Search","714","Lepomis microlophus","","Shellcracker (redear)","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",43,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9308","GL_Lit_Search","716","Morone saxatilis","","Striped bass","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",41,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9309","GL_Lit_Search","717","Minytrema melanops","","Spotted sucker","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",36,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9310","GL_Lit_Search","718","Perca flavescens","","Yellow perch","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",36,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9311","GL_Lit_Search","719","Ictalurus punctatus","","Channel catfish","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",20,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9312","GL_Lit_Search","720","Sander vitreus","","Walleye","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",47,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9313","GL_Lit_Search","721","Esox niger","","Chain pickerel","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",27,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9314","GL_Lit_Search","722","Micropterus salmoides","","Largemouth bass","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",33,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9315","GL_Lit_Search","723","Amia calva","","Bowfin","South Carolina, Tennessee","w","r","muscle","pdf_116","ppm","selenium",25,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9316","GL_Lit_Search","785","Pogonias cromis","","Black drum","Calcasieu Lake","w","r","muscle","pdf_119","ppm","selenium",86,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9317","GL_Lit_Search","787","Micropterus salmoides","","Largemouth bass","Atchafalaya River","w","r","muscle","pdf_119","ppm","selenium",22,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9318","GL_Lit_Search","788","Micropterus salmoides","","Largemouth bass","Henderson Lake","w","r","muscle","pdf_119","ppm","selenium",13,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9319","GL_Lit_Search","789","Eupomotis macrochirus","","Bluegill","University Lake, LSU","w","r","muscle","pdf_119","ppm","selenium",9,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9320","GL_Lit_Search","790","Micropterus salmoides","","Largemouth bass","University Lake, LSU","w","r","muscle","pdf_119","ppm","selenium",6,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9321","GL_Lit_Search","791","Ameiurus nebulosus","","Brown bullhead catfish","University Lake, LSU","w","r","muscle","pdf_119","ppm","selenium",9.5,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9322","GL_Lit_Search","792","Dorosoma cepedianum","","Gizzard shad","University Lake, LSU","w","r","muscle","pdf_119","ppm","selenium",16,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9323","GL_Lit_Search","489","Ictalurus furcatus","homogenized fillet","Blue Catfish","Anacostia River","w","r","muscle","pdf_73","ng/g","selenium",16.72,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9324","GL_Lit_Search","490","Micropterus salmoides","homogenized fillet","Largemouth Bass","Potomac River","w","r","muscle","pdf_73","ng/g","selenium",35.03,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9325","GL_Lit_Search","491","Micropterus dolomieu","homogenized fillet","Smallmouth Bass","St. Lawrence River","w","r","muscle","pdf_73","ng/g","selenium",87.97,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9326","GL_Lit_Search","492","Salvelinus namaycush","homogenized fillet","Lake Trout","Lake Michigan","w","r","muscle","pdf_73","ng/g","selenium",69.48,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9327","GL_Lit_Search","493","Sander vitreus","homogenized fillet","Walleye","Lake Erie","w","r","muscle","pdf_73","ng/g","selenium",43.39,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9328","GL_Lit_Search","494","Oncorhynchus tshawytscha","homogenized fillet","Chinook Salmon","Lake Ontario","w","r","muscle","pdf_73","ng/g","selenium",48.61,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9329","GL_Lit_Search","530","Campostoma anomalum","whole","stoneroller","East Fork Poplar Creek  ","w","r","whole","pdf_87","ppb","selenium",61.3,"Selenium (ug)","ug/100g","whole","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9330","GL_Lit_Search","531","Campostoma anomalum","whole","stoneroller","Little River","w","r","whole","pdf_87","ppb","selenium",36.3,"Selenium (ug)","ug/100g","whole","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9331","GL_Lit_Search","592","Morone saxatilis","edible fillet ","striped bass","Clinch River","w","r","muscle","pdf_99","ppb","selenium",41.11,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9332","GL_Lit_Search","593","Morone chrysops","edible fillet ","white bass","Clinch River","w","r","muscle","pdf_99","ppb","selenium",72.82,"Selenium (ug)","ug/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9333","GL_Lit_Search","1","Oncorhynchus kisutch","","coho salmon","Across North America","W","r ","edible_portion","pdf_1","g/100g","mean_total_fat_data_available",4.3,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9334","GL_Lit_Search","2","Oncorhynchus mykiss","","rainbow trout","Across North America","W","r ","edible_portion","pdf_1","g/100g","mean_total_fat_data_available",5.8,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9335","GL_Lit_Search","3","Esox lucius","","northern pike","Across North America","W","r ","edible_portion","pdf_1","g/100g","mean_total_fat_data_available",0.9,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9336","GL_Lit_Search","4","Sander vitreus","","walleye","Across North America","W","r ","edible_portion","pdf_1","g/100g","mean_total_fat_data_available",1.6,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9337","GL_Lit_Search","5","Osmerus mordax","","rainbow smelt","Across North America","W","r ","edible_portion","pdf_1","g/100g","mean_total_fat_data_available",3.1,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9338","GL_Lit_Search","6","Ictalurus punctatus","","channel catfish","Across North America","W","r ","edible_portion","pdf_1","g/100g","mean_total_fat_data_available",6.3,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9339","GL_Lit_Search","7","Aplodinotus grunniens","","freshwater drum ","Across North America","W","r ","edible_portion","pdf_1","g/100g","mean_total_fat_data_available",2.9,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9340","GL_Lit_Search","144","Ictalurus punctatus","fillet with skin","Channel Catfish","Southeastern US","","","muscle","pdf_26","g/100g","mean_total_fat_data_available",2.4,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9341","GL_Lit_Search","146","Salmo trutta","skin on fillet","Brown trout","Lake Michigan (Racine)","","r","muscle","pdf_27","g/100g","mean_total_fat_data_available",9.5,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9342","GL_Lit_Search","147","Oncorhynchus tshawytscha","skin on fillet","Chinook salmon","Lake Michigan (Racine), Lake Superior (Bayfield)","","r","muscle","pdf_27","g/100g","mean_total_fat_data_available",4.7,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9343","GL_Lit_Search","148","Oncorhynchus tshawytscha","skin on fillet","Chinook salmon","Lake Michigan (Racine), Lake Superior (Bayfield)","","r","muscle","pdf_27","g/100g","mean_total_fat_data_available",3.3,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9344","GL_Lit_Search","149","Oncorhynchus kisutch","skin on fillet","Coho salmon","Lake Michigan (Racine)","","r","muscle","pdf_27","g/100g","mean_total_fat_data_available",4.8,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9345","GL_Lit_Search","150","Acipenser fulvescens","edible portion","Lake sturgeon","Menominee River (Marinette)","","r","edible_portion","pdf_27","g/100g","mean_total_fat_data_available",5.4,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
"9346","GL_Lit_Search","151","Salvelinus namaycush","skin on fillet","Lean lake trout","Lake Michigan (Racine), Trout Lake (Vilas), Lake Superior (Bayfield)","","r","muscle","pdf_27","g/100g","mean_total_fat_data_available",8,"Total Fat (g)","g/100g","muscle (with and without organs)","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no","no"
